"","Id","SalePrice"
"1115",2575,147066.00074247
"1116",2576,106977.48329581
"1117",2577,NA
"1118",2578,89074.949271317
"1119",2579,14089.5255000015
"1120",2580,60998.0368442856
"1121",2581,124090.384005724
"1122",2582,125086.333443638
"1123",2583,267217.188026535
"1124",2584,NA
"1125",2585,190894.069035588
"1126",2586,240532.497997299
"1127",2587,NA
"1128",2588,NA
"1129",2589,164074.794179024
"1130",2590,228460.06899139
"1131",2591,269453.301381768
"1132",2592,215904.609827803
"1133",2593,NA
"1134",2594,201962.191671217
"1135",2595,NA
"1136",2596,329041.123529957
"1137",2597,NA
"1138",2598,NA
"1139",2599,323178.112833279
"1140",2600,175054.096114558
"1141",2601,153443.836146383
"1142",2602,46980.5427768223
"1143",2603,NA
"1144",2604,47396.9095409653
"1145",2605,44782.6299297625
"1146",2606,150263.556082086
"1147",2607,NA
"1148",2608,219863.333876644
"1149",2609,174233.245624226
"1150",2610,87852.2512464828
"1151",2611,119941.962372885
"1152",2612,NA
"1153",2613,130744.103843929
"1154",2614,108932.895647709
"1155",2615,NA
"1156",2616,174637.013386054
"1157",2617,NA
"1158",2618,NA
"1159",2619,238492.300110135
"1160",2620,197473.326458719
"1161",2621,NA
"1162",2622,194810.261472421
"1163",2623,243246.753613224
"1164",2624,297315.45374626
"1165",2625,255470.594420881
"1166",2626,NA
"1167",2627,185933.650293277
"1168",2628,395720.34754226
"1169",2629,395455.186595849
"1170",2630,326551.053893095
"1171",2631,399149.203703611
"1172",2632,351509.465635111
"1173",2633,282882.399907387
"1174",2634,356308.176222087
"1175",2635,NA
"1176",2636,209529.511494635
"1177",2637,NA
"1178",2638,258837.851761166
"1179",2639,214751.286346859
"1180",2640,175444.709510598
"1181",2641,82054.2256989711
"1182",2642,183782.243768921
"1183",2643,128609.131625937
"1184",2644,133167.462243674
"1185",2645,117972.90781873
"1186",2646,111187.389791301
"1187",2647,121462.360038105
"1188",2648,151534.12374225
"1189",2649,147101.717824461
"1190",2650,151924.175124129
"1191",2651,142470.455926094
"1192",2652,356216.814444051
"1193",2653,262941.715395242
"1194",2654,233587.92887427
"1195",2655,353336.501989788
"1196",2656,309275.533282595
"1197",2657,312098.184938579
"1198",2658,NA
"1199",2659,285023.241960328
"1200",2660,309957.303343827
"1201",2661,324054.496864803
"1202",2662,336252.08273645
"1203",2663,NA
"1204",2664,263279.745352165
"1205",2665,334249.691587893
"1206",2666,278153.199598482
"1207",2667,180864.766974934
"1208",2668,198398.696418008
"1209",2669,170552.086208671
"1210",2670,283430.575497144
"1211",2671,198730.087137684
"1212",2672,203257.40574091
"1213",2673,NA
"1214",2674,NA
"1215",2675,172710.48607047
"1216",2676,203754.680680247
"1217",2677,NA
"1218",2678,NA
"1219",2679,284698.326446853
"1220",2680,292508.277965956
"1221",2681,NA
"1222",2682,314514.341617476
"1223",2683,429539.436809423
"1224",2684,NA
"1225",2685,NA
"1226",2686,255138.139566339
"1227",2687,NA
"1228",2688,227891.058105716
"1229",2689,211709.603506058
"1230",2690,371094.089253889
"1231",2691,183218.748619305
"1232",2692,111856.104294584
"1233",2693,198762.522959413
"1234",2694,120468.373649707
"1235",2695,214842.547351107
"1236",2696,200103.371539876
"1237",2697,189395.1636596
"1238",2698,217281.48132165
"1239",2699,176159.437796999
"1240",2700,150003.865827103
"1241",2701,NA
"1242",2702,119555.26251744
"1243",2703,155000.773323462
"1244",2704,NA
"1245",2705,NA
"1246",2706,99102.7796145556
"1247",2707,NA
"1248",2708,NA
"1249",2709,NA
"1250",2710,NA
"1251",2711,255691.842399291
"1252",2712,358544.081043396
"1253",2713,174165.64969324
"1254",2714,150020.290536149
"1255",2715,NA
"1256",2716,NA
"1257",2717,179680.070543533
"1258",2718,223798.93433615
"1259",2719,146160.285752281
"1260",2720,227913.22037215
"1261",2721,137176.371233083
"1262",2722,175687.243041356
"1263",2723,176414.680403604
"1264",2724,107068.497023517
"1265",2725,NA
"1266",2726,125349.646241423
"1267",2727,165753.847687326
"1268",2728,NA
"1269",2729,133569.728783113
"1270",2730,140138.981393697
"1271",2731,138800.671130588
"1272",2732,117859.603133499
"1273",2733,174637.192327287
"1274",2734,159009.219761688
"1275",2735,134854.283052719
"1276",2736,137367.403870983
"1277",2737,106882.559616162
"1278",2738,NA
"1279",2739,NA
"1280",2740,158138.874491992
"1281",2741,124639.412323713
"1282",2742,NA
"1283",2743,142334.481761507
"1284",2744,158653.490718903
"1285",2745,158018.341167091
"1286",2746,119428.497284284
"1287",2747,191269.23873426
"1288",2748,124284.998459175
"1289",2749,132504.420930326
"1290",2750,115511.524971812
"1291",2751,123760.324210333
"1292",2752,243857.458765107
"1293",2753,162559.617620678
"1294",2754,224308.00281977
"1295",2755,144354.685689547
"1296",2756,55848.7112002335
"1297",2757,45343.4873146455
"1298",2758,69389.5010138339
"1299",2759,173790.070945841
"1300",2760,105263.025793437
"1301",2761,140514.329485448
"1302",2762,139477.82697703
"1303",2763,231937.988058432
"1304",2764,205430.702758995
"1305",2765,NA
"1306",2766,109400.330651024
"1307",2767,47583.5588039788
"1308",2768,72915.3706950895
"1309",2769,115223.483454118
"1310",2770,179530.512645416
"1311",2771,94569.5249681659
"1312",2772,67205.7730755089
"1313",2773,146790.198923865
"1314",2774,146297.675347746
"1315",2775,106925.560341985
"1316",2776,156690.384617714
"1317",2777,166645.944777657
"1318",2778,142583.258015066
"1319",2779,80171.8376984673
"1320",2780,111160.830539368
"1321",2781,93134.4766189797
"1322",2782,77876.4028152561
"1323",2783,76313.9185465143
"1324",2784,99725.8405058545
"1325",2785,123438.544081879
"1326",2786,37752.5060610733
"1327",2787,124193.747076823
"1328",2788,36634.4488055363
"1329",2789,183462.655234811
"1330",2790,77630.2497561655
"1331",2791,106892.510780637
"1332",2792,12464.5835184391
"1333",2793,176499.441039389
"1334",2794,61971.1203982785
"1335",2795,111605.571607398
"1336",2796,80248.8060895017
"1337",2797,210216.277010759
"1338",2798,125703.415373562
"1339",2799,106902.694968294
"1340",2800,49313.0433462697
"1341",2801,113022.971082631
"1342",2802,131186.907001794
"1343",2803,145336.84874095
"1344",2804,156447.803521616
"1345",2805,114943.707107342
"1346",2806,68037.252294887
"1347",2807,173669.812547534
"1348",2808,NA
"1349",2809,119346.463059989
"1350",2810,124960.054096122
"1351",2811,NA
"1352",2812,NA
"1353",2813,NA
"1354",2814,128333.446812082
"1355",2815,NA
"1356",2816,NA
"1357",2817,154810.919888838
"1358",2818,127870.381894196
"1359",2819,NA
"1360",2820,129139.395624717
"1361",2821,105262.974220709
"1362",2822,216512.945534709
"1363",2823,290342.883858964
"1364",2824,161825.089598258
"1365",2825,178397.76090172
"1366",2826,120749.748356228
"1367",2827,124932.250898237
"1368",2828,240414.611670172
"1369",2829,237359.452803835
"1370",2830,224641.375906477
"1371",2831,200950.93018018
"1372",2832,235635.957637479
"1373",2833,285027.466193466
"1374",2834,214339.248598005
"1375",2835,219876.201401934
"1376",2836,209961.882404235
"1377",2837,186135.90382023
"1378",2838,130405.058901218
"1379",2839,181184.182803481
"1380",2840,NA
"1381",2841,211567.750039619
"1382",2842,234756.034042497
"1383",2843,152983.401979753
"1384",2844,194794.155849388
"1385",2845,110365.468324731
"1386",2846,NA
"1387",2847,215356.0107503
"1388",2848,NA
"1389",2849,205093.886244913
"1390",2850,305761.081201011
"1391",2851,NA
"1392",2852,257813.094321184
"1393",2853,233850.292723191
"1394",2854,156889.34435973
"1395",2855,219273.688016902
"1396",2856,202996.876649416
"1397",2857,194450.411064574
"1398",2858,215032.737499282
"1399",2859,114711.195337827
"1400",2860,123033.697465268
"1401",2861,136474.684183882
"1402",2862,220331.63951446
"1403",2863,NA
"1404",2864,244496.363991849
"1405",2865,143763.903730961
"1406",2866,185299.143496441
"1407",2867,68562.8513877936
"1408",2868,126746.998232806
"1409",2869,96769.2312047474
"1410",2870,137025.007444897
"1411",2871,49274.9171075461
"1412",2872,-8025.91259046087
"1413",2873,79111.9886918941
"1414",2874,137709.717311897
"1415",2875,115718.221208179
"1416",2876,187116.359416334
"1417",2877,134051.967533849
"1418",2878,158034.055691104
"1419",2879,125286.153452319
"1420",2880,84869.8645814378
"1421",2881,138144.944593548
"1422",2882,157276.165928397
"1423",2883,198207.782938126
"1424",2884,217615.839977834
"1425",2885,180634.44819896
"1426",2886,226153.914834922
"1427",2887,115687.685115091
"1428",2888,148627.14712737
"1429",2889,22899.9071968852
"1430",2890,55673.0146915144
"1431",2891,142423.043574887
"1432",2892,25374.0106101392
"1433",2893,48962.8226480026
"1434",2894,25297.6569163662
"1435",2895,286212.631402381
"1436",2896,259524.410583549
"1437",2897,207786.565973041
"1438",2898,151849.478624324
"1439",2899,223935.476577672
"1440",2900,166708.45905245
"1441",2901,NA
"1442",2902,NA
"1443",2903,313715.572133162
"1444",2904,334808.455954907
"1445",2905,41003.9759010502
"1446",2906,247237.59301979
"1447",2907,91799.4755088228
"1448",2908,114986.128906702
"1449",2909,NA
"1450",2910,38103.2187871557
"1451",2911,46969.4877828291
"1452",2912,153089.813713829
"1453",2913,54234.2279403958
"1454",2914,30817.7433478476
"1455",2915,42882.8919437408
"1456",2916,57885.8176240481
"1457",2917,166525.479706737
"1458",2918,80299.7210548036
"1459",2919,261611.355040694
